progress,impact,p1,p2,p3,profitability_ratio,time_elapsed_percentage,funding_pace,risk_category
0.42102091988368373,0.536993996705386,0.19694390848085724,0.20037642705117104,0.21676813092436895,2.524231356758172,0.2648049208870832,1.5899286103645083,Medio
0.20753635660999825,0.11264375674176365,0.10465985149910641,0.1988123029609476,0.2740475561159626,2.084789098262875,0.30318423752003715,0.6845222505879197,Medio
0.1566738131834915,0.321309705770795,0.1708410986152853,0.18562381577864456,0.28501700871956626,2.476388697314366,0.8336482552082619,0.18793755304430076,Alto
0.8882464926179521,0.026041426535727386,0.06554281833756453,0.1989944168108053,0.24259903122576693,1.7623692557147155,0.7668379194022473,1.158323643293935,Bajo
0.7438391906170834,0.03518604107082629,0.057179772026847306,0.22142087009378647,0.22501856334596848,1.750248246384416,0.44058982964862714,1.6882804380897745,Bajo
0.5223848787960029,0.28232357199254826,0.11084882750528274,0.2405911236213768,0.2658216999336628,2.259576135322337,0.11699561181137715,4.464995487507712,Medio
0.572334158769921,0.4164238019905549,0.09705157466022551,0.22937820534142694,0.24342332462265379,2.075298923213395,0.6853658372396984,0.8350783299543921,Medio
0.6720867466443653,0.08171441700325038,0.05929035502063856,0.24652048643760904,0.2902085550217647,2.0205379305744366,0.21388681382814045,3.1422542353844762,Bajo
0.0722968834765676,0.12232907987905796,0.16131902082261187,0.18135853497785326,0.23311625107079448,2.27112901398526,0.3637732268255774,0.19874162842454768,Medio
0.3364451574972813,0.5692059671278511,0.1297551364501333,0.14981125150209892,0.15378798304434757,1.757231753557073,0.9403485121536946,0.3577877277933006,Alto
0.11181006186077136,0.8408820011861666,0.1563313030389487,0.18552066713760715,0.28800233050297785,2.392778972016901,0.42199896794332964,0.26495340120307204,Alto
0.5036356046000304,0.4724828178599138,0.11092599206927038,0.15883003945382426,0.18792774801209916,1.7587194684150285,0.2727058382368507,1.8468090300384858,Medio
0.3604365311003931,0.5682050262757325,0.07023442093502244,0.12154175237242895,0.1433972965709845,1.25323994366796,0.541565086460428,0.6655460998347242,Alto
0.21792591650621962,0.28432219171569234,0.17444184227120946,0.21284430491836473,0.23718371074163497,2.481386934493014,0.937189464846503,0.23253133403704285,Medio
0.19213869711813614,0.2367397257237598,0.14615614637064678,0.16192390208561738,0.2954436936220993,2.2592997816928557,0.02049888116560445,9.373130931678853,Medio
0.27181208717313854,0.523306509944159,0.1982113429590402,0.19895860748153807,0.2987404740241021,2.7317668566100237,0.06150051789838207,4.419671515974165,Medio
0.3652211038208514,0.4572013012762767,0.17160268457178554,0.22405802417917323,0.2821404848535539,2.618085581379444,0.5708650921678134,0.6397677994882366,Medio
0.3570914435915207,0.1757481438345294,0.19764376770699754,0.22819051219158007,0.235670048664638,2.680163090548755,0.5636184218521905,0.633569503314014,Medio
0.24378250154445102,0.5638197585168305,0.18641719947383534,0.21948555767641575,0.2890181622657382,2.710723743662375,0.32731847337230496,0.7447868708197327,Medio
0.5202651589439511,0.3036513083594627,0.059795572880145226,0.2418266451656764,0.26512337214898,1.943380680244644,0.8570324840332592,0.60705418830281,Medio
0.013215171006409563,0.14831223397884466,0.17806831003121082,0.22777656193522255,0.24639259270352482,2.5830705267109644,0.28942067678712713,0.04566077017410025,Medio
0.07826727011262513,0.412107735357816,0.1631285565015339,0.1690662528102143,0.2109571535296216,2.1809448099969444,0.15012689855822672,0.5213407514861114,Alto
0.34488780633262117,0.4719414439497202,0.18310633834568002,0.22381546061786495,0.25938118477825056,2.63217555392312,0.9951992509320813,0.34655151318653726,Medio
0.2759158360917552,0.6200836005952434,0.10854621312437701,0.20594884772829586,0.2641520493109434,2.111102134285824,0.7689942977188696,0.3588008869639564,Medio
0.43129285061041356,0.2262670723268258,0.14662241324430525,0.244865425669933,0.2677987661245228,2.5041323443504635,0.9951935887662192,0.43337583308299277,Medio
0.6915863017158188,0.10837967591378753,0.06593077886694199,0.20653076276409563,0.2827933392785549,1.8935410764801333,0.9533834536040636,0.7254020395481207,Medio
0.7199828204210423,0.20372895348976047,0.0672537926848122,0.09310576435838022,0.29821082575384095,1.5150098850086045,0.032903687027181557,21.88152409261213,Bajo
0.31546695451433804,0.31652091646676844,0.17268374508685386,0.17725891186389114,0.23934347838831083,2.342353022253205,0.31949919374437125,0.9873795010786182,Medio
0.4379166341555374,0.22038905212084606,0.16699219469108334,0.18165002061218688,0.2861558601367441,2.440278444456832,0.844971187769852,0.518262208811331,Medio
0.633721687775853,0.17988777458970048,0.17807352273907856,0.18260428574377158,0.19423087929788524,2.2833027869030977,0.9527501774691461,0.6651499026316113,Medio
0.908855920548645,0.0672190803226466,0.05372203551914305,0.09703001224973345,0.2640605824523062,1.35977672406191,0.4356666591224956,2.08612686217309,Bajo
0.01118092017557881,0.887183193662071,0.19892913398213075,0.23211821864607368,0.28129503216555884,2.8169879877249904,0.1969270521144537,0.05677696413736229,Alto
0.9801934441275315,0.017816371069026837,0.15693070878683385,0.19955227968863407,0.24738728187355416,2.347606183433975,0.8601639835893008,1.1395425323871045,Bajo
0.7022287686866523,0.07237385666963043,0.1992838627452781,0.22595833317091188,0.2575985771652548,2.736864334462045,0.8213129349252553,0.8550075602432338,Bajo
0.08887894920066197,0.4427792368529171,0.13363619684618872,0.21434350282013565,0.28989134218979923,2.363742721338686,0.11549384666524551,0.7695557102559256,Alto
0.32642974643084066,0.28015317248780136,0.08301647492466718,0.24909759971568227,0.27553246057467307,2.141800118649661,0.4423000510580787,0.7380278289589819,Medio
0.7735588358366776,0.09377340991119645,0.14659312872899188,0.21296598090395236,0.2510137166344788,2.3423637745322172,0.5349334974836821,1.4460841197559788,Bajo
0.6800038780094207,0.1661877813522283,0.11110138554945584,0.2469546141873441,0.2984742625196173,2.3666491191856824,0.9043420251072454,0.751932188409335,Medio
0.5368284106598952,0.3651020775543064,0.1454824253414926,0.18471799881022308,0.27626856739228733,2.292629072403384,0.16180662381158956,3.3177159130703298,Medio
0.060541756931698165,0.8263963219256807,0.10220013158334441,0.20161138828727598,0.2971732081520051,2.1377265488532,0.20903523890286654,0.2896246453442733,Alto
0.6378170433468384,0.037695963929782215,0.10162042570748635,0.23528520821918048,0.28736898286043683,2.235869648644808,0.7818388012928374,0.8157909818394192,Bajo
0.004708405515317815,0.6769302984542135,0.10367805625099835,0.19679392452438488,0.28326783340453865,2.0941346520465296,0.1876708078692475,0.02508864094941296,Alto
0.30825448138194644,0.43434990245841554,0.08648499567562626,0.120719777783516,0.2006885532418488,1.4949517727654713,0.7241673385145652,0.42566747350722517,Alto
0.8397025559897688,0.10278608218471011,0.10926252370146124,0.22086213228636292,0.25340526885634074,2.1446369413488457,0.6630772002042987,1.2663722349841777,Bajo
0.6725804507669956,0.13184895849540354,0.10352754994554526,0.23464811605380848,0.24671539585729477,2.143766112004677,0.8369227847510569,0.8036350103278106,Bajo
0.15300953887973412,0.40167993801032054,0.10722316548878504,0.2037977319425865,0.20547409773666045,1.948071523431257,0.21912064523185643,0.6982890120546666,Alto
0.4700196308599852,0.30856407428107385,0.1159648302953356,0.2028935080884237,0.2871411744114383,2.203483780706032,0.6568589958525897,0.7155563581037804,Medio
0.3880791755356565,0.40300026292045366,0.11525133591260614,0.21682373115330217,0.26572500704724034,2.1977223588967725,0.08454504896044725,4.590205816986537,Medio
0.7546278097378512,0.015006089391638553,0.11323458947180569,0.13071149121738432,0.2667952742453348,1.8648724618773136,0.3978356873977783,1.8968328725706605,Bajo
0.3204696457113846,0.29801526589419164,0.14249702308137577,0.14843336987758005,0.2131777519795195,1.9801759112483226,0.3019495536273452,1.0613350536921018,Medio
0.28988622876459835,0.5077137351193357,0.19412655865383605,0.22288215078373855,0.2949129809341565,2.786381509360886,0.9472578961644904,0.30602672190790575,Medio
0.4910777719756767,0.05728025913815241,0.18926061935861693,0.24614472566842,0.29939586965706966,2.854411266390605,0.9816922319129733,0.5002359762170457,Medio
0.13221736641791304,0.7670389607134483,0.17554306035074396,0.2057221649806573,0.2685051009389039,2.5398649982168746,0.3363435823036587,0.3931020937350432,Alto
0.8231073669132133,0.16343012235363127,0.17628378511558324,0.23912897689908807,0.24887817728155054,2.620702763547852,0.13022701756658328,6.320557610039482,Bajo
0.6608899797997836,0.24625553857258364,0.07017805368185559,0.17901924693704574,0.26557023439654365,1.773860597516878,0.2821109988862819,2.3426593872938164,Bajo
0.9885389746624084,0.007539301022639451,0.1963142929336495,0.20169325285269127,0.2662030820548945,2.648821734170138,0.7064305718058497,1.3993434232827786,Bajo
0.5640731945387405,0.1834674091171584,0.10101172689236201,0.14634488795487682,0.16776795811316905,1.5995365181909735,0.12192867465347852,4.62625544107518,Bajo
0.7564110611217263,0.1038386895013656,0.19126950783026997,0.2366268385709065,0.29868880877613346,2.82950709052042,0.1783064306916864,4.242197312724259,Bajo
0.016031714245288264,0.8551631868993844,0.09943421399702293,0.21364334764490073,0.25253003651367256,2.0539514824339524,0.20525638346568312,0.0781058010211342,Alto
0.8908822704450884,0.051794518803414215,0.07861579475694977,0.14587560297675176,0.16257441716069462,1.4448182712954918,0.5631694506311055,1.5819080197740443,Bajo
0.9844635194493957,0.010198065847334485,0.12249189522105107,0.17432243370516762,0.2747483720774802,2.1061544017196483,0.8532111071488422,1.1538334548165423,Bajo
0.6785176213084513,0.025586639561426525,0.05339073798872421,0.1101779975995244,0.1844647441305824,1.2080214637541988,0.7447670451029383,0.91104678405134,Bajo
0.5897868444654532,0.34087586994908525,0.08003912418440333,0.17677694996970428,0.2557906025072971,1.8026345948071547,0.9482460506436571,0.6219765893726776,Medio
0.5409707543093782,0.09684326718134106,0.15145459781321946,0.2450511307662654,0.28210886670779384,2.5708051434756016,0.5152961943598622,1.0498248584610854,Bajo
0.7498377820909001,0.17952555973765674,0.14318296008568945,0.23783784078465967,0.24947355051075445,2.410469279754919,0.9761629871645563,0.7681481391431783,Medio
0.5004125635218776,0.4610213585068293,0.126131445210184,0.24247307879671282,0.25497366169269775,2.3350297322830675,0.032088864290840666,15.59458630216195,Medio
0.8523067602500923,0.007625149267180662,0.05437141236132187,0.11406041243585999,0.12214725514743721,1.0729160117613294,0.6446479234699123,1.3221275198753852,Bajo
0.891710369914271,0.007405139517113154,0.1112635518468014,0.14125773961206617,0.1504826652783731,1.6013203857836895,0.9053872430679205,0.9848938967736002,Bajo
0.21484159319360074,0.10893173398845446,0.13572163327686582,0.24539843845535958,0.2805249537885901,2.469816736659485,0.17361572876513162,1.2374546633631318,Bajo
0.03670749759543135,0.6322069727001702,0.1957829877248996,0.21968719360585778,0.22425601119147212,2.6081106772812697,0.03909743658221845,0.9388722331766873,Alto
0.9184656848904234,0.008689623231865156,0.17347338487550454,0.20145107079743388,0.21529920426421018,2.3778981816228058,0.9170175390500803,1.001579190995456,Bajo
0.8474133073203565,0.023669632282567684,0.058946690845522426,0.22709322612456254,0.2929420598944282,1.9523715654876952,0.2204605765571018,3.8438314938402005,Bajo
0.9451830803873738,0.030644714050903202,0.13335621241421863,0.2419118418048928,0.2602435049982025,2.3912544968527203,0.9426162649136213,1.0027230757300667,Bajo
0.2329628300489229,0.11170973845037738,0.059308801849064195,0.18654549347657046,0.24003825350375452,1.6703212458531767,0.8940210027069216,0.26057869931864774,Medio
0.7813479399044153,0.08706136194376694,0.1269069786131396,0.18717817562026143,0.27152083214767314,2.173888855277286,0.24845668745162444,3.1448054303490904,Bajo
0.6743951252212785,0.10179615833308749,0.13043558446167544,0.13695557056633828,0.22130682987229083,1.8820728671899674,0.45808728359353734,1.4721978744550177,Bajo
0.8536829222279948,0.0327215040381749,0.1075434142971627,0.1625581875661427,0.2018641285297649,1.786399864054714,0.465429974327588,1.8341812287902606,Bajo
0.33593171509458475,0.5468006861041804,0.19411857504389168,0.20471286259740823,0.25921159186225884,2.628943308420251,0.07010251376866272,4.7920066918449535,Medio
0.04797025776117836,0.8069323837057337,0.08731106719516574,0.24035786979910603,0.26684639177489206,2.1141521611536636,0.9730165178420215,0.04930055850189255,Alto
0.09744861744704125,0.6445728190680852,0.1749440378814916,0.1956881234509985,0.27981867668465643,2.5267773914122076,0.6371289711790546,0.1529495939679298,Alto
0.09545971132885778,0.1011027451154521,0.19950601695384695,0.20269654305178808,0.2971437383173807,2.7498839881992003,0.5456070129772574,0.17496056512902047,Medio
0.22910607051317833,0.6518882575237818,0.15889742211735208,0.20614563043245235,0.21145689170715973,2.294797231623046,0.6016024332799275,0.3808263694415188,Medio
0.7449286112387747,0.007483646715503544,0.16926543172364522,0.21624172753878537,0.2866111909625759,2.585343403949668,0.5088270360115764,1.4640114587421937,Bajo
0.13257428187347764,0.21036433761470819,0.1476471626730864,0.19310309137939285,0.22295383492187876,2.20431594668421,0.8812133010602359,0.1504451665833576,Medio
0.5141902521172262,0.3071616341926755,0.10196056189699675,0.19193835728346004,0.27089768646189566,2.034266567823944,0.8015361452556659,0.6415060071348561,Medio
0.4707231186771528,0.015796673363177152,0.09736250258403828,0.18336036534830275,0.23552840802095426,1.88493803125876,0.7980599483969086,0.5898342845330241,Medio
0.23733594686415446,0.27658365422845876,0.09673481497778047,0.15640389791264298,0.2843525283246422,1.9019885315951446,0.5963737198088905,0.3979651332392872,Medio
0.6119597805722854,0.21208746907013368,0.18216100467471702,0.215780689096296,0.25055801279172596,2.5740788953074065,0.34957531350309434,1.7505806529638384,Bajo
0.02500551824137398,0.7645325503650992,0.08787253714220984,0.1670466926714527,0.23871738047413374,1.7724219058420934,0.1560666124472943,0.16022336776111332,Alto
0.9789598744257073,0.015990888832131105,0.1344813134665167,0.14150863084663656,0.20841158138501908,1.8921945283031643,0.06336693110525386,15.449065582797965,Bajo
0.8855103582085193,0.03268213539174836,0.10725143230374945,0.17278781939122922,0.21169870417089492,1.8475225350427809,0.41998097719650235,2.1084534926309373,Bajo
0.4298207662703526,0.34784102291275826,0.19206848460112963,0.21046761809026202,0.25514978720301285,2.6275560646030747,0.14869485048673184,2.8906230771502464,Medio
0.2016004963005943,0.7824114836981712,0.18774329844447896,0.20201710145837698,0.24542092053368628,2.5445120470811227,0.6741340668527309,0.2990510437215974,Medio
0.37022364198547814,0.3021857379939688,0.19432139354923256,0.2092509233724609,0.23096458153144755,2.576611126158051,0.3538878122331925,1.0461610408372053,Medio
0.39506767110561253,0.09877096263212433,0.16798708906534715,0.2051268153039591,0.23177736133263996,2.3985882673798664,0.3354089009400057,1.1778687744970666,Medio
0.484367133100505,0.07086537667508579,0.09668740982378726,0.16781490604920468,0.2725501246894607,1.9149775208068396,0.9637491174157887,0.5025863311805611,Medio
0.43730920995974154,0.32423555187314135,0.057456521430458,0.07692210572652937,0.2904758005741008,1.3737506568500997,0.5723393202152155,0.7640733294286004,Alto
0.5736285463421276,0.33549660126644826,0.056137240810063015,0.2025794434271128,0.2125793664253075,1.6419790839778354,0.6031082273201561,0.951120413148701,Medio
0.039530719706234674,0.5310813696544823,0.12015549894035792,0.17776167726602538,0.23085138655973164,1.9947066245241614,0.5306434697442343,0.0744958186808332,Alto
0.3496813932455495,0.28939189983370084,0.1745022663813412,0.24128032616750683,0.28207566455171224,2.7006295493908135,0.7871999040976941,0.4442091410648252,Medio
0.7365578597626461,0.17604948293054107,0.144522355798271,0.15882512674193505,0.20660306596242423,2.0153666139275104,0.07780554412274293,9.466650070600133,Bajo
0.2782691971017015,0.3525190692076806,0.10086146652854663,0.2427012527989353,0.27929602625293437,2.2387539294317595,0.3327667573581147,0.8362289530087756,Medio
0.16270558547296396,0.23755966131574896,0.13999191524322954,0.22932297471450613,0.28285519719846797,2.4420486184457526,0.43854277637619105,0.3710141729330225,Medio
0.34144876111725897,0.5211676791209479,0.13797428337543022,0.2489675980771815,0.2900789413047632,2.5211651171477776,0.874920554975523,0.39026258918652496,Medio
0.9361084581306534,0.05532144153795185,0.148095772730709,0.19735975518300666,0.2794794686319323,2.364396333083037,0.2632074645434352,3.556542211880067,Bajo
0.30413478953546047,0.23246446382082692,0.09784374570433915,0.13253684332591947,0.15778485116604402,1.5029987010394277,0.39461193459387717,0.7707186804891416,Medio
0.43301113541691133,0.3863729176628516,0.055268855648121264,0.1071369607911681,0.25484567966796823,1.3843081499375587,0.6281783628916037,0.6893124007386899,Alto
0.4130680641867359,0.5283028664406088,0.17350436100016414,0.22717728746558793,0.2761677406158286,2.6267364357865524,0.604300311672844,0.6835476603400507,Medio
0.02096711786867511,0.8399288868709957,0.18855975238656114,0.22922963848903374,0.23768365716855647,2.6323187396712746,0.7352790389343953,0.028515865077646918,Alto
0.5619891415503981,0.026923373894855378,0.1863600830805564,0.21495215649721147,0.27684688427199505,2.662938316798008,0.04244363717806233,13.24083370123782,Bajo
0.4216598496427545,0.10676090760184201,0.174685534728304,0.2178822108731613,0.2827803906300188,2.615793859401302,0.13225352387682746,3.188269297349398,Bajo
0.42154864456959307,0.14438545238999753,0.08087085958953184,0.11906807580570652,0.19105289234375616,1.4295803875653639,0.36432354351174456,1.157072201555384,Medio
0.6810709568426006,0.2628407339885464,0.13398195167893706,0.22205518028657442,0.28719101587735507,2.3880716637613983,0.2348435799254328,2.900104644371599,Medio
0.028176444727781136,0.6616745985923906,0.060739157141360606,0.08478531370037197,0.15419918059271825,1.0830626099916945,0.12085099614031371,0.23315028942804042,Alto
0.2334175194002197,0.6821070724502352,0.16639313553512403,0.18791492695808665,0.2638071754390072,2.404156011784868,0.6292380158852163,0.3709526657759963,Medio
0.922312743292678,0.059811855451250104,0.1748789391909827,0.24146206475074133,0.2889442466384956,2.720836729355161,0.2227460711143134,4.140646515912492,Bajo
0.1070025675541182,0.20447197852898163,0.1934709058879936,0.1979165705286987,0.2567601437787091,2.5932806607293526,0.8735543817203753,0.12249102035684108,Medio
0.7599720162316367,0.2100286779338754,0.10950576728758772,0.15827064668680307,0.26314891099900506,1.9357982481204474,0.9738965417868424,0.7803416313988436,Medio
0.8891693071678805,0.018031318796598778,0.13339664441704574,0.24424240948310208,0.25946419915154506,2.398298561047031,0.40608540832894335,2.1896115667559823,Bajo
0.35188169870438935,0.17752215141123961,0.15703488995383186,0.2021022291541991,0.24991867454457245,2.364148107901127,0.24402762001333217,1.4419748825365124,Bajo
0.5108414839402563,0.028005039998350367,0.06899001807084297,0.22877948594158887,0.27215585717763113,1.9695003281678045,0.9651684402068846,0.5292770284021688,Bajo
0.3520173202530673,0.3118672469158633,0.07537994281463875,0.24591591047077693,0.26448232299692515,2.054515114349219,0.8751196259819825,0.40225051501737763,Medio
0.6990768316099344,0.25411413783204456,0.17654948789050345,0.2096381354629081,0.2809445741047056,2.591938742563316,0.5052788894569832,1.3835464853107626,Medio
0.7084390060276079,0.1507679544639726,0.0749286120450517,0.08743037152252732,0.2503111782249495,1.4219456640534243,0.39323340886477054,1.8015737983016438,Bajo
0.2703560168762663,0.12680946082400862,0.17718525404407087,0.2260357958811025,0.2773735889347752,2.648476044666515,0.5924593651736048,0.4563283708023512,Medio
0.9358209283612685,0.011449387098611987,0.09397792336706914,0.13406420042895412,0.15480569676297415,1.4771170145601953,0.7375071637351552,1.2688974078865074,Bajo
0.48421250815262595,0.3040894162953368,0.1989003096326628,0.23401408471693314,0.272716019335796,2.8024698012321316,0.7409456607504645,0.6535060987632924,Medio
0.4877343082033685,0.2953446307267706,0.1681463302328534,0.20284432957782983,0.2196168194177209,2.3606228484164977,0.13083147389240166,3.7279585232257695,Medio
0.4411607214429405,0.2715032500462827,0.12473476752927334,0.23221674357134936,0.23258912209149357,2.2318778906792525,0.35518016657436485,1.2420758898162567,Medio
0.7875077381642769,0.2001094807912609,0.1578781214681257,0.19517207557226532,0.2119120696975006,2.248413716815532,0.9931240768174244,0.7929600706972408,Medio
0.5633862529018644,0.4341485981830254,0.17093271836963575,0.24372591628170742,0.28653055567845476,2.698628065062763,0.5110133402652204,1.1024883471916056,Medio
0.5711462189959288,0.07196878794015399,0.13423009054449614,0.2227672263239201,0.2505331041524666,2.3006479249989678,0.11082473902697319,5.1535985918894855,Bajo
0.4904733651671971,0.03493471042155441,0.1746463845088494,0.24772531708737167,0.2575526774464736,2.6643915358741364,0.5376443261009856,0.9122636310962792,Bajo
0.7207381791940158,0.045105953722373276,0.09925830726082102,0.12594479723562,0.26955878292913027,1.766554367336532,0.14355529487647634,5.020631108132811,Bajo
